Cytokine,Collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
il.10,C7,NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_CORRELATED_WITH_HAI_28DY_RESPONSE_AT_3DY_POSITIVE,NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_CORRELATED_WITH_HAI_28DY_RESPONSE_AT_3DY_POSITIVE,305,0.93154986,1.477840928,0.00013713,0.069840259,0.068276257,312,"tags=7%, list=3%, signal=7%",CSF1R/ANPEP/PYCARD/SLC8A1/PTPN6/SLC11A1/POU2F2/PLXNC1/PIK3AP1/EFHD2/PRRG4/NCF2/DRAM1/PTAFR/EEFSEC/LAT2/DFFA/TCIRG1/GRN/ARPC1B/ATP6AP1
il.10,C7,GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN,GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN,156,0.960155807,1.473648788,0.000118605,0.069840259,0.068276257,172,"tags=8%, list=1%, signal=8%",CSF1R/ANPEP/CD163/MGST1/PTPN6/IGSF6/ZNF385A/SLC11A1/KCTD12/IRF5/CYBB/ALAS1/NCF2
il.10,C7,GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN,GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN,174,0.953150085,1.459869772,0.000134382,0.069840259,0.068276257,133,"tags=6%, list=1%, signal=6%",CSF1R/STAB1/MYO1F/ACP5/PLXNC1/NAGPA/HNMT/GAS7/NAGLU/CTSA/FCGRT
il.10,C7,GSE40274_CTRL_VS_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,GSE40274_CTRL_VS_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,110,0.967791198,1.500368414,0.000191013,0.070975155,0.069385738,51,"tags=6%, list=0%, signal=6%",ANPEP/PYCARD/CASS4/MYO1F/STING1/SLC8A1/CIITA
il.10,C7,GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN,GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN,160,0.954079721,1.465341088,0.000211904,0.070975155,0.069385738,161,"tags=6%, list=1%, signal=6%",ANPEP/IL1R2/PYCARD/ACKR3/SERPINB2/CFP/LIPG/CD274/NAB2
il.10,C7,GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_UP,GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_UP,139,0.956613312,1.463370151,0.000218922,0.070975155,0.069385738,146,"tags=9%, list=1%, signal=9%",CSF1R/STAB1/MYO1F/KCNH1/CLEC4D/ACP5/IRF5/POU2F2/CYBB/NAGLU/EEPD1/EGR2
il.10,C7,GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN,GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN,161,0.952784891,1.458964725,0.000154968,0.070975155,0.069385738,147,"tags=6%, list=1%, signal=6%",IL1R2/CD163/PYCARD/CASS4/RAB7B/ACP5/TNFRSF11A/ADAP2/EEPD1/SLC37A2
il.10,C7,GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP,GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP,142,0.957946734,1.455978209,0.000227761,0.070975155,0.069385738,125,"tags=4%, list=1%, signal=4%",CSF1R/CTSS/IL1R2/IRF6/PLXNC1/LPL
il.10,C7,GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_UP,GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_UP,161,0.950163607,1.454950848,0.00022021,0.070975155,0.069385738,15,"tags=2%, list=0%, signal=2%",CTSS/IL1R2/PYCARD
il.10,C7,GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP,GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP,148,0.955752064,1.453639145,0.000236909,0.070975155,0.069385738,174,"tags=11%, list=1%, signal=11%",CCL7/ADAM8/THEMIS2/SCARF1/ISG20/PTPN6/CASP4/CCL5/CD83/PIK3AP1/CFP/GAS7/IL21R/CXCL10/GPR65/GBP6
il.10,C7,GSE6269_E_COLI_VS_STAPH_AUREUS_INF_PBMC_DN,GSE6269_E_COLI_VS_STAPH_AUREUS_INF_PBMC_DN,132,0.95983744,1.479631179,0.000271447,0.076804469,0.07508451,192,"tags=8%, list=2%, signal=8%",STAB1/ANPEP/IL1R2/ADAM8/MYO1F/NAGPA/GAS7/PRRG4/ATP6V0B/RGS2
il.10,C7,HOEK_NK_CELL_2011_2012_TIV_3D_VS_0DY_ADULT_3D_DN,HOEK_NK_CELL_2011_2012_TIV_3D_VS_0DY_ADULT_3D_DN,136,0.958274232,1.466515011,0.000311146,0.083403596,0.081535856,180,"tags=16%, list=1%, signal=16%",CSF1R/STAB1/ANPEP/CD163/LRRC25/SCARF1/OSM/IGSF6/CIITA/ZNF385A/SLC11A1/SLC43A2/C5AR1/KCTD12/MAFB/PID1/CFP/CYBB/SLC37A2/DLG2/NCF2/CEBPB
il.10,C7,GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP,GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP,140,0.954821711,1.453463774,0.000353353,0.089981278,0.087966237,213,"tags=11%, list=2%, signal=11%",CSF1R/ANPEP/CD163/MGST1/IGSF6/ZNF385A/SLC11A1/IRF5/MAFB/CYBB/FCGRT/SLC37A2/NCF2/SLAMF9/HMOX1/PTAFR
il.10,C7,GSE17721_CTRL_VS_CPG_1H_BMDC_DN,GSE17721_CTRL_VS_CPG_1H_BMDC_DN,143,-0.947834018,-1.576977832,0.000437844,0.097622562,0.095436402,6,"tags=3%, list=0%, signal=3%",OAF/MACROD2/DSCAML1/CNTN2
il.10,C7,GSE11057_PBMC_VS_MEM_CD4_TCELL_DN,GSE11057_PBMC_VS_MEM_CD4_TCELL_DN,146,-0.946130451,-1.574785256,0.000440864,0.097622562,0.095436402,82,"tags=5%, list=1%, signal=6%",MEGF6/KMT2A/TRAF5/USP20/SPOCK2/LCK/SEPTIN1/CD6
il.10,C7,GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN,GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN,156,0.954197894,1.464504574,0.000423683,0.097622562,0.095436402,105,"tags=4%, list=1%, signal=5%",CCL7/STAB1/CD163/SERPINB2/TNFRSF11A/OASL/IL1B
il.10,C7,GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN,GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN,156,0.953010594,1.462682303,0.000526632,0.111755624,0.109252969,173,"tags=6%, list=1%, signal=6%",CSF1R/CTSS/CASS4/PTPN6/IGSF6/TNFRSF13B/POU2F2/IL21R/CYRIA/OGFRL1
il.10,C7,HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_28DY_POSITIVE,HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_28DY_POSITIVE,961,0.845553364,1.503771625,0.00062382,0.113468452,0.11092744,317,"tags=7%, list=3%, signal=7%",CSF1R/BPI/THEMIS2/RASGEF1B/PYCARD/MYO1F/SCARF1/NFKBID/SLC8A1/OSM/IGSF6/CIITA/ZNF385A/CLEC4D/SLC43A2/ACP5/C5AR1/SERPINB2/POU2F2/MAFB/PLXNC1/OASL/TNFSF15/CD83/IL1B/CD68/BCL2A1/GAS7/CYBB/GAB2/SH2B2/TLR1/CXCL8/CD80/ALAS1/NAB2/SYT1/CYRIA/ITGA9/NCF2/OGFRL1/CEBPB/FTH1/TSPAN13/ATP6V0B/RGS2/NFKBIA/NAB1/HMOX1/ALDH3B1/TNFAIP6/HRH2/TNFRSF1B/COX5B/SCPEP1/KCNQ1/FRRS1/PLEKHO2/GRN/DUSP6/TLR6/UNC93B1/GPX3/ZFP36/PIK3R5/LOXL3/COTL1
il.10,C7,GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN,GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN,146,0.955421557,1.452011138,0.000575215,0.113468452,0.11092744,115,"tags=5%, list=1%, signal=5%",CSF1R/ANPEP/ADAM8/ACSL5/CD68/BCL2A1/CLVS1
il.10,C7,KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MOS_DN,KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MOS_DN,257,0.92754145,1.447264188,0.000607947,0.113468452,0.11092744,235,"tags=5%, list=2%, signal=5%",STAB1/CD163/LRRC25/PID1/CFP/TLR1/NLRP1/ARHGAP30/FTH1/ATP6V0B/SLC7A7/CPVL
il.10,C7,GSE3982_EOSINOPHIL_VS_NKCELL_UP,GSE3982_EOSINOPHIL_VS_NKCELL_UP,144,0.949129066,1.440874082,0.000619812,0.113468452,0.11092744,181,"tags=6%, list=1%, signal=6%",ANPEP/S100P/ADAM8/SNTB1/PLXNC1/BCL2A1/SH2B2/CYRIA/FTH1
il.10,C7,GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN,GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN,146,-0.943137539,-1.569803709,0.000686847,0.120624531,0.117923266,53,"tags=3%, list=0%, signal=3%",SLC1A7/SPINDOC/NUP210/CD6
il.10,C7,GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP,GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP,144,-0.939035189,-1.565677002,0.000878008,0.124356962,0.121572113,110,"tags=9%, list=1%, signal=9%",PIM1/PIK3IP1/PLCL1/SEMA4D/FHL1/TNFRSF25/ANKRD55/USP20/SKAP1/SPOCK2/MCUB/LCK/CD6
il.10,C7,GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP,GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP,180,-0.931887073,-1.553795579,0.000812993,0.124356962,0.121572113,8,"tags=2%, list=0%, signal=2%",USP11/SEPTIN1/DSCAML1
il.10,C7,GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP,GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP,133,0.952176714,1.460467839,0.000801341,0.124356962,0.121572113,230,"tags=8%, list=2%, signal=8%",ANPEP/S100P/CST6/ISG20/CD83/CFP/NCF2/NFKBIA/NAB1/PTGER2/DUSP2
il.10,C7,GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_UP,GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_UP,136,0.953192652,1.458738308,0.00087902,0.124356962,0.121572113,124,"tags=7%, list=1%, signal=7%",CSF1R/IL1R2/S100P/NDNF/CST6/SCARF1/SIGLEC1/AMPD1/LIPG/ELF3
il.10,C7,GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP,GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP,150,0.950617989,1.447675333,0.000828347,0.124356962,0.121572113,74,"tags=3%, list=1%, signal=3%",CSF1R/CTSS/IL1R2/THEMIS2/IRF6
il.10,C7,GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN,GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN,171,0.944032942,1.446223393,0.000857052,0.124356962,0.121572113,201,"tags=5%, list=2%, signal=5%",CSF1R/S100P/PYCARD/SLC11A1/ALOX5AP/ACSL5/EGR2/ATP6V0B/NAB1
il.10,C7,GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_DN,GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_DN,165,0.941350936,1.439023926,0.000803802,0.124356962,0.121572113,172,"tags=4%, list=1%, signal=4%",CSF1R/STAB1/MGST1/KCTD12/CTSA/NCF2
il.10,C7,GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP,GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP,152,0.949889106,1.45261217,0.000953672,0.124539794,0.12175085,161,"tags=7%, list=1%, signal=7%",CTSS/THEMIS2/CIITA/C5AR1/CD83/PIK3AP1/CFP/BCL2A1/EGR2/RAB38/NAB2
il.10,C7,SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_UP,SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_UP,196,0.942014173,1.448786096,0.0009075,0.124539794,0.12175085,180,"tags=8%, list=1%, signal=8%",CTSS/CD163/THEMIS2/DNM1/SLC8A1/IGSF6/SMPDL3A/CASP4/ADAP2/BCL2A1/CYBB/EFHD2/TLR1/CXCL10/NCF2/CEBPB
il.10,C7,GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_DN,GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_DN,161,0.940933578,1.440817242,0.000953672,0.124539794,0.12175085,230,"tags=5%, list=2%, signal=5%",ANPEP/PYCARD/RAB7B/PTPN6/EGR2/NCF2/CYTH4/DUSP2
il.10,C7,GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP,GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP,130,-0.944462505,-1.56762432,0.001053923,0.130917855,0.127986081,82,"tags=5%, list=1%, signal=5%",LRRN3/TRAF5/GYPC/SKAP1/SPOCK2/LCK/CD6
il.10,C7,GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN,GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN,169,0.941985856,1.442680135,0.001045756,0.130917855,0.127986081,130,"tags=4%, list=1%, signal=4%",CSF1R/THEMIS2/MYO1F/POU2F2/CFP/TLR1
il.10,C7,GSE13522_WT_VS_IFNG_KO_SKIN_UP,GSE13522_WT_VS_IFNG_KO_SKIN_UP,64,-0.970732637,-1.65544526,0.001181542,0.132359625,0.129395563,48,"tags=6%, list=0%, signal=6%",KCNJ3/LRRC56/LTBP2/CNTN2
il.10,C7,GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN,GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN,132,0.950851995,1.465779725,0.001195473,0.132359625,0.129395563,172,"tags=11%, list=1%, signal=11%",IL1R2/S100P/ADAM8/MYO1F/IGSF6/CASP4/C5AR1/PLXNC1/CFP/BCL2A1/EFHD2/GAB2/CXCL8/NCF2
il.10,C7,GSE45365_NK_CELL_VS_CD8A_DC_UP,GSE45365_NK_CELL_VS_CD8A_DC_UP,160,0.942307126,1.447259929,0.001112006,0.132359625,0.129395563,121,"tags=4%, list=1%, signal=4%",STAB1/PYCARD/KCTD12/MAFB/CD68/LCN2
il.10,C7,GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN,GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN,143,0.950793367,1.445271876,0.001178516,0.132359625,0.129395563,114,"tags=10%, list=1%, signal=11%",CSF1R/IL1R2/CD163/ADAM8/IGSF6/CIITA/KCTD12/ACSL5/PLXNC1/PID1/ITGB7/CFP/IL1B/GAS7/EFHD2
il.10,C7,GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_DN,GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_DN,169,0.94132916,1.441674385,0.001187284,0.132359625,0.129395563,89,"tags=2%, list=1%, signal=2%",CCL7/ANPEP/NAGPA
il.10,C7,GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN,GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN,129,0.948956317,1.458012,0.001284851,0.133545791,0.130555167,14,"tags=2%, list=0%, signal=2%",BPI/RASGEF1B
il.10,C7,GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP,GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP,139,0.946013698,1.447155493,0.001273788,0.133545791,0.130555167,7,"tags=1%, list=0%, signal=1%",STAB1/IL1R2
il.10,C7,GSE3039_CD4_TCELL_VS_B2_BCELL_DN,GSE3039_CD4_TCELL_VS_B2_BCELL_DN,166,0.941305706,1.437530072,0.001251635,0.133545791,0.130555167,161,"tags=5%, list=1%, signal=5%",CCL7/ANPEP/SERPINB2/CFP/LIPG/EFHD2/CD274/NAB2
il.10,C7,GSE22886_NAIVE_TCELL_VS_MONOCYTE_UP,GSE22886_NAIVE_TCELL_VS_MONOCYTE_UP,144,-0.933753134,-1.556870099,0.001367899,0.134427148,0.131416786,96,"tags=8%, list=1%, signal=8%",GRAP2/ATP2A3/PIK3IP1/ZSCAN18/TRAF5/GYPC/SKAP1/SPOCK2/PDCD4/TFDP2/LCK/CD6
il.10,C7,GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP,GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP,90,0.962909221,1.475094602,0.001372514,0.134427148,0.131416786,7,"tags=2%, list=0%, signal=2%",BPI/IL1R2
il.10,C7,GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,119,0.95581712,1.469989331,0.001354176,0.134427148,0.131416786,82,"tags=4%, list=1%, signal=4%",ANPEP/CTSS/PYCARD/ALOX5AP/ADAP2
il.10,C7,GSE3982_MAC_VS_BASOPHIL_UP,GSE3982_MAC_VS_BASOPHIL_UP,152,0.946877314,1.448006406,0.001418478,0.136307698,0.133255224,6,"tags=1%, list=0%, signal=1%",STAB1/CTSS
il.10,C7,GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN,GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN,151,0.948224392,1.447742312,0.001528001,0.136528267,0.133470854,207,"tags=9%, list=2%, signal=9%",CSF1R/ANPEP/CD163/ENPP2/IGSF6/LPL/CTSA/TLR1/FCGRT/SPP1/CEBPB/HMOX1/SLC7A7
il.10,C7,GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP,GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP,152,0.946125346,1.446856463,0.001498617,0.136528267,0.133470854,192,"tags=7%, list=2%, signal=7%",STAB1/CD163/PYCARD/STING1/SMPDL3A/SH2B2/FCGRT/SLC37A2/DMPK/RGS2
il.10,C7,GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_UP,GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_UP,167,0.940820526,1.438262809,0.00148821,0.136528267,0.133470854,169,"tags=7%, list=1%, signal=7%",ANPEP/CTSS/SLC43A2/BCL2A1/EFHD2/CTSA/CD274/FCGRT/CD80/NAB2/CYRIA
il.10,C7,GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN,GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN,147,0.94545989,1.434862485,0.001506518,0.136528267,0.133470854,114,"tags=4%, list=1%, signal=4%",THEMIS2/PYCARD/MYO1F/PIK3AP1/CD68/EFHD2
il.10,C7,QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_CONTRACTION_OF_VZV_SPECIFIC_T_CELLS_PEAK_TO_28DYAT_1DY_NEGATIVE,QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_CONTRACTION_OF_VZV_SPECIFIC_T_CELLS_PEAK_TO_28DYAT_1DY_NEGATIVE,129,0.945972699,1.453427857,0.001682735,0.147761528,0.144452557,90,"tags=2%, list=1%, signal=2%",S100P/PYCARD/TNFSF15
il.10,C7,GSE3982_BASOPHIL_VS_TH2_DN,GSE3982_BASOPHIL_VS_TH2_DN,155,-0.928178411,-1.540078928,0.001763081,0.150534668,0.147163594,57,"tags=3%, list=0%, signal=3%",MAGI1/OLA1/IL2RA/LCK/LTBP2
il.10,C7,GSE43955_1H_VS_20H_ACT_CD4_TCELL_DN,GSE43955_1H_VS_20H_ACT_CD4_TCELL_DN,151,0.947250268,1.446255026,0.001784788,0.150534668,0.147163594,146,"tags=3%, list=1%, signal=3%",CSF1R/STAB1/CTSS/RAB25/EGR2
il.10,C7,GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_UP,GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_UP,160,0.9379801,1.440614185,0.001816945,0.150534668,0.147163594,135,"tags=4%, list=1%, signal=4%",S100P/CST6/ISG20/PSME3/PID1/CXCL8
il.10,C7,GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP,GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP,150,0.94424801,1.43797463,0.001858835,0.150534668,0.147163594,10,"tags=2%, list=0%, signal=2%",CCL7/CD163/ADAM8
il.10,C7,GSE3982_NEUTROPHIL_VS_NKCELL_UP,GSE3982_NEUTROPHIL_VS_NKCELL_UP,147,0.944045379,1.432715775,0.001862102,0.150534668,0.147163594,85,"tags=3%, list=1%, signal=3%",ANPEP/S100P/ADAM8/C5AR1/PLXNC1
il.10,C7,GSE27786_CD8_TCELL_VS_NKTCELL_UP,GSE27786_CD8_TCELL_VS_NKTCELL_UP,154,-0.931109271,-1.545717819,0.002045665,0.155374024,0.151894578,179,"tags=4%, list=1%, signal=4%",OTUD5/CYP46A1/PDE1A/GPR146/CARMIL2/CD6
il.10,C7,GSE11057_CD4_EFF_MEM_VS_PBMC_UP,GSE11057_CD4_EFF_MEM_VS_PBMC_UP,162,-0.923856955,-1.545164482,0.002105008,0.155374024,0.151894578,258,"tags=4%, list=2%, signal=4%",NAE1/PIM1/MEGF6/TRPC1/ACE/SEPTIN1/CD6
il.10,C7,GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_UP,GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_UP,137,0.942479613,1.4455447,0.002027265,0.155374024,0.151894578,205,"tags=9%, list=2%, signal=9%",CCL7/STAB1/THEMIS2/SLC43A2/TRAPPC2L/CD68/EFHD2/GAB2/CTSA/SPP1/EHD4/HMOX1
il.10,C7,GSE360_L_DONOVANI_VS_T_GONDII_MAC_UP,GSE360_L_DONOVANI_VS_T_GONDII_MAC_UP,139,0.939953337,1.437884712,0.002103575,0.155374024,0.151894578,243,"tags=6%, list=2%, signal=6%",S100P/CD163/SNTB1/SERPINB2/IL1B/HMOX1/ALDH3B1/PTAFR/MFSD5
il.10,C7,GSE4142_NAIVE_VS_GC_BCELL_UP,GSE4142_NAIVE_VS_GC_BCELL_UP,147,0.943417169,1.431762381,0.00202402,0.155374024,0.151894578,53,"tags=2%, list=0%, signal=2%",CCL7/STAB1/TNFRSF13B
