Cytokine,Collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
kc.like,C7,SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP,SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP,35,0.983271476,1.808100632,0.003681497,0.521267703,0.521267703,1,"tags=3%, list=0%, signal=3%",CD74
kc.like,C7,SCHERER_PBMC_YF_VAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP,SCHERER_PBMC_YF_VAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP,35,0.983271476,1.808100632,0.003681497,0.521267703,0.521267703,1,"tags=3%, list=0%, signal=3%",CD74
kc.like,C7,GSE10325_CD4_TCELL_VS_MYELOID_UP,GSE10325_CD4_TCELL_VS_MYELOID_UP,149,-0.928075977,-1.694275534,0.002679187,0.521267703,0.521267703,71,"tags=9%, list=1%, signal=9%",CD96/SATB1/USP20/ASF1A/CLUAP1/PIK3IP1/LEF1/KLHDC2/TNFRSF25/SKAP1/DHRS3/LCK/PTPN7
kc.like,C7,GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_DN,GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_DN,150,-0.922912397,-1.679195787,0.002845287,0.521267703,0.521267703,266,"tags=8%, list=2%, signal=8%",OSBPL1A/CPT2/FRRS1/CA9/ANXA9/IGBP1/PDZK1IP1/RINL/RAB4A/PEAR1/ITGA2B/UNC13D
kc.like,C7,GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN,GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN,146,-0.921059415,-1.672470171,0.003090537,0.521267703,0.521267703,82,"tags=4%, list=1%, signal=4%",SPP1/C8orf58/SPNS3/CD34/RCSD1/PADI2
kc.like,C7,GSE27291_0H_VS_7D_STIM_GAMMADELTA_TCELL_DN,GSE27291_0H_VS_7D_STIM_GAMMADELTA_TCELL_DN,146,-0.920395181,-1.671264048,0.003284908,0.521267703,0.521267703,16,"tags=2%, list=0%, signal=2%",COQ8A/LCK/PTPN7
kc.like,C7,GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN,GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_DN,173,-0.924458258,-1.670558703,0.001345862,0.521267703,0.521267703,29,"tags=2%, list=0%, signal=2%",PIK3IP1/KCNH2/LAMB3/PTPN7
kc.like,C7,GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN,GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN,171,-0.918009886,-1.66334955,0.003050898,0.521267703,0.521267703,46,"tags=3%, list=0%, signal=3%",MTSS1/SATB1/RCSD1/LCK/UNC13D
kc.like,C7,GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP,GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP,166,-0.918751549,-1.661282468,0.003785457,0.521267703,0.521267703,109,"tags=4%, list=1%, signal=4%",ALG5/EPHX1/PIM2/KLHDC2/SUSD1/PADI2
kc.like,C7,GSE22443_IL2_VS_IL12_TREATED_ACT_CD8_TCELL_DN,GSE22443_IL2_VS_IL12_TREATED_ACT_CD8_TCELL_DN,168,-0.913371526,-1.654465004,0.002007374,0.521267703,0.521267703,44,"tags=2%, list=0%, signal=2%",SFPQ/SELL/LCK/PADI2
kc.like,C7,HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_0DY_POSITIVE,HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_0DY_POSITIVE,356,-0.867002668,-1.603620222,0.00226328,0.521267703,0.521267703,198,"tags=3%, list=2%, signal=3%",ADARB1/MRPL57/TNNC1/DGUOK/RINL/IQCH/NHSL2/PTPN7/UNC13D
kc.like,C7,GSE40274_CTRL_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,GSE40274_CTRL_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,113,0.959451837,1.57302883,0.002833491,0.521267703,0.521267703,7,"tags=1%, list=0%, signal=1%",FOXRED2
kc.like,C7,GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP,GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP,131,0.965620765,1.535858228,0.001659726,0.521267703,0.521267703,89,"tags=4%, list=1%, signal=4%",CD74/CFP/ENTPD1/LAT2/FCMR
kc.like,C7,GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN,GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN,145,0.954315844,1.526109991,0.003053647,0.521267703,0.521267703,102,"tags=5%, list=1%, signal=5%",CD74/CTSS/C1R/RTP4/C1S/TNFRSF1B/TNFAIP3
kc.like,C7,SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_UP,SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_UP,192,0.954466058,1.525822029,0.001724429,0.521267703,0.521267703,73,"tags=4%, list=1%, signal=4%",CD74/CD163/CTSS/DNM1/THEMIS2/CASP4/TNFRSF1B
kc.like,C7,GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP,GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP,143,0.957811157,1.52253028,0.003323111,0.521267703,0.521267703,42,"tags=2%, list=0%, signal=2%",CD74/VWF/LAT2
kc.like,C7,GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP,GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP,164,0.957410698,1.52112903,0.002140645,0.521267703,0.521267703,55,"tags=3%, list=0%, signal=3%",CD74/CGAS/CCL7/NFKBID/MAP3K8
kc.like,C7,GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN,GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN,162,0.956529824,1.51822321,0.002148633,0.521267703,0.521267703,55,"tags=2%, list=0%, signal=2%",CD74/CIITA/ENTPD1/MAP3K8
kc.like,C7,GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP,GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP,163,0.956810947,1.516737332,0.002933842,0.521267703,0.521267703,55,"tags=2%, list=0%, signal=2%",CD74/MFNG/MAP3K8
kc.like,C7,GSE28408_LY6G_POS_VS_NEG_DC_DN,GSE28408_LY6G_POS_VS_NEG_DC_DN,152,0.959354945,1.515961718,0.002847104,0.521267703,0.521267703,73,"tags=3%, list=1%, signal=3%",CD74/TNFRSF8/ENTPD1/ACSL5/TNFRSF1B
kc.like,C7,GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP,GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP,170,0.951566034,1.513898996,0.003764592,0.521267703,0.521267703,1,"tags=1%, list=0%, signal=1%",CD74
kc.like,C7,GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_DN,GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_DN,136,0.956254932,1.513245631,0.003035593,0.521267703,0.521267703,1,"tags=1%, list=0%, signal=1%",CD74
kc.like,C7,GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN,GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN,158,0.95057152,1.51044492,0.003779836,0.521267703,0.521267703,1,"tags=1%, list=0%, signal=1%",CD74
kc.like,C7,GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN,GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN,168,0.947375135,1.505130817,0.003717187,0.521267703,0.521267703,38,"tags=2%, list=0%, signal=2%",CD74/MYO1F/ENTPD1
kc.like,C7,HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP,HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP,264,0.93802324,1.466462563,0.002395782,0.521267703,0.521267703,69,"tags=2%, list=1%, signal=2%",CD74/CGAS/CIITA/RNF43/ACSL5/RTP4
kc.like,C7,FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_1DY_POSITIVE,FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_1DY_POSITIVE,86,0.968934558,1.637336138,0.004004827,0.536962955,0.536962955,67,"tags=3%, list=1%, signal=3%",CD74/SCIMP/CASP4
kc.like,C7,GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN,GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN,130,-0.928722632,-1.698311328,0.004504305,0.539127469,0.539127469,104,"tags=5%, list=1%, signal=5%",ALS2CL/CNN1/CD34/MINDY1/TIMP1/RNF39/EFEMP2
kc.like,C7,GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN,GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN,160,-0.921214011,-1.671323839,0.004728766,0.539127469,0.539127469,2,"tags=2%, list=0%, signal=2%",SLC43A1/TRAF5/PADI2
kc.like,C7,GSE3982_MAST_CELL_VS_TH2_DN,GSE3982_MAST_CELL_VS_TH2_DN,157,-0.910492868,-1.653867824,0.004658784,0.539127469,0.539127469,4,"tags=1%, list=0%, signal=1%",PPP1R7/PTPN7
kc.like,C7,GSE17721_CTRL_VS_CPG_0.5H_BMDC_DN,GSE17721_CTRL_VS_CPG_0.5H_BMDC_DN,116,0.958532129,1.553119709,0.004911359,0.539127469,0.539127469,18,"tags=2%, list=0%, signal=2%",CNBD2/CIITA
kc.like,C7,GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP,GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP,129,0.959461206,1.546224697,0.004893442,0.539127469,0.539127469,31,"tags=2%, list=0%, signal=2%",CD74/CIITA/MARCHF1
kc.like,C7,GSE3039_B2_VS_B1_BCELL_UP,GSE3039_B2_VS_B1_BCELL_UP,147,0.953061436,1.527838741,0.004367375,0.539127469,0.539127469,18,"tags=2%, list=0%, signal=2%",ITGA9/CD163/CIITA
kc.like,C7,GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN,GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN,153,0.952089931,1.511112819,0.004973305,0.539127469,0.539127469,63,"tags=4%, list=1%, signal=4%",FOXRED2/CD163/MMP9/VWF/MARCHF1/IL18BP
kc.like,C7,GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_UP,GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_UP,165,0.952574995,1.511067298,0.00436316,0.539127469,0.539127469,1,"tags=1%, list=0%, signal=1%",CD74
kc.like,C7,GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP,GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP,158,0.948948709,1.507866296,0.004265307,0.539127469,0.539127469,42,"tags=1%, list=0%, signal=1%",CD74/LAT2
kc.like,C7,SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN,SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN,127,-0.930499082,-1.700786874,0.006779446,0.563438748,0.563438748,160,"tags=5%, list=1%, signal=5%",DGUOK/HADH/SKAP1/DHRS3/LCK/ALDH3A1
kc.like,C7,GSE16385_ROSIGLITAZONE_VS_UNTREATED_IFNG_TNF_STIM_MACROPHAGE_UP,GSE16385_ROSIGLITAZONE_VS_UNTREATED_IFNG_TNF_STIM_MACROPHAGE_UP,130,-0.924850923,-1.691231316,0.006044205,0.563438748,0.563438748,82,"tags=3%, list=1%, signal=3%",C8orf58/GAL3ST2/TXNDC2/UNC13D
kc.like,C7,GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_DN,GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_DN,137,-0.914562098,-1.680440669,0.007629384,0.563438748,0.563438748,96,"tags=4%, list=1%, signal=4%",COL6A3/LIMS2/SSBP2/LEF1/PADI2
kc.like,C7,GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN,GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN,161,-0.921508989,-1.670014154,0.006570756,0.563438748,0.563438748,57,"tags=6%, list=0%, signal=6%",NDFIP2/PPIL6/EBNA1BP2/BTBD19/SPP1/MYB/SKAP1/SUSD1/PADI2
kc.like,C7,GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_UP,GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_UP,148,-0.912334748,-1.661275687,0.007508168,0.563438748,0.563438748,61,"tags=3%, list=1%, signal=3%",NOS1/ZMYM4/TMEM100/PADI2
kc.like,C7,GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP,GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP,82,0.967117337,1.657013978,0.007166911,0.563438748,0.563438748,75,"tags=4%, list=1%, signal=4%",PAX3/GASK1A/ABHD12B
kc.like,C7,GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_DN,GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_DN,150,-0.910252825,-1.65616229,0.006963539,0.563438748,0.563438748,196,"tags=5%, list=2%, signal=5%",PPP2R5D/TIMP2/IFIT5/SPP1/ESD/RAB4A/PADI2
kc.like,C7,GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP,GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP,144,-0.913891491,-1.656095302,0.008401615,0.563438748,0.563438748,2,"tags=3%, list=0%, signal=4%",TIMP2/IFIT5/ANKRD50/CRISPLD2/PADI2
kc.like,C7,GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP,GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP,144,-0.912577949,-1.653714987,0.008715685,0.563438748,0.563438748,2,"tags=2%, list=0%, signal=2%",STUB1/CRABP2/PADI2
kc.like,C7,GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_UP,GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_UP,154,-0.902679877,-1.646556787,0.007835846,0.563438748,0.563438748,53,"tags=4%, list=0%, signal=4%",CNTFR/FRRS1/EGR2/ESAM/MINDY1/PADI2
kc.like,C7,GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN,GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN,169,-0.905734252,-1.638246201,0.006266873,0.563438748,0.563438748,4,"tags=2%, list=0%, signal=2%",PSIP1/ST14/KIF11/PTPN7
kc.like,C7,GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP,GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP,117,0.957826268,1.549539724,0.006439312,0.563438748,0.563438748,94,"tags=5%, list=1%, signal=5%",FOXRED2/CD163/MMP9/IRF5/CD68/FREM1
kc.like,C7,GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP,GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP,118,0.957064324,1.546477617,0.005388914,0.563438748,0.563438748,69,"tags=4%, list=1%, signal=4%",CD74/STING1/LAT2/SMC1B/RTP4
kc.like,C7,GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP,GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP,118,0.956775317,1.546010624,0.005750581,0.563438748,0.563438748,15,"tags=2%, list=0%, signal=2%",FOXRED2/CACNG7
kc.like,C7,GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP,GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP,127,0.957784296,1.543046268,0.008594291,0.563438748,0.563438748,105,"tags=6%, list=1%, signal=6%",FOXRED2/CACNG7/THEMIS2/GPC2/ANO8/C1R/CXCL14
kc.like,C7,GSE6269_FLU_VS_E_COLI_INF_PBMC_UP,GSE6269_FLU_VS_E_COLI_INF_PBMC_UP,129,0.955608652,1.540016094,0.007712547,0.563438748,0.563438748,21,"tags=2%, list=0%, signal=2%",CD74/MMP9
kc.like,C7,GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN,GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN,146,0.950979397,1.522371704,0.006768727,0.563438748,0.563438748,1,"tags=1%, list=0%, signal=1%",CD74
kc.like,C7,GSE11057_CD4_EFF_MEM_VS_PBMC_DN,GSE11057_CD4_EFF_MEM_VS_PBMC_DN,144,0.954270032,1.521527527,0.006558302,0.563438748,0.563438748,45,"tags=2%, list=0%, signal=2%",CD74/TNFRSF8/MS4A7
kc.like,C7,GSE1432_1H_VS_24H_IFNG_MICROGLIA_DN,GSE1432_1H_VS_24H_IFNG_MICROGLIA_DN,147,0.948420662,1.520399185,0.007233012,0.563438748,0.563438748,70,"tags=5%, list=1%, signal=5%",CD74/CIITA/LAT2/C1RL/C1R/CASP4/C1S
kc.like,C7,GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN,GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN,144,0.952107864,1.518080078,0.008529182,0.563438748,0.563438748,67,"tags=3%, list=1%, signal=3%",CD74/CTSS/THEMIS2/CASP4
kc.like,C7,GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN,GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN,148,0.950125623,1.514750091,0.008561613,0.563438748,0.563438748,56,"tags=3%, list=0%, signal=3%",CD74/CTSS/IL1R2/CACNB4
kc.like,C7,GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP,GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP,149,0.949742302,1.510477782,0.008736342,0.563438748,0.563438748,83,"tags=3%, list=1%, signal=3%",CD74/ENTPD1/TNFRSF1B/SEMA4A
kc.like,C7,GSE24726_WT_VS_E2_2_KO_PDC_DAY4_POST_DELETION_UP,GSE24726_WT_VS_E2_2_KO_PDC_DAY4_POST_DELETION_UP,161,0.951646788,1.509709037,0.008109011,0.563438748,0.563438748,83,"tags=2%, list=1%, signal=3%",CD74/IL18BP/C1R/SEMA4A
kc.like,C7,GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN,GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN,141,0.951082099,1.505369468,0.008719701,0.563438748,0.563438748,73,"tags=5%, list=1%, signal=5%",CD74/CTSS/C1R/CASP4/RTP4/C1S/TNFRSF1B
kc.like,C7,GSE22886_NAIVE_CD4_TCELL_VS_DC_DN,GSE22886_NAIVE_CD4_TCELL_VS_DC_DN,170,0.945997408,1.505039562,0.006206436,0.563438748,0.563438748,1,"tags=1%, list=0%, signal=1%",CD74
kc.like,C7,GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN,GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN,139,0.954648791,1.504472252,0.005427573,0.563438748,0.563438748,83,"tags=4%, list=1%, signal=4%",CD74/ASS1/THEMIS2/ACSL5/IL18BP/SEMA4A
kc.like,C7,GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP,GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP,158,0.94526924,1.50201967,0.006068493,0.563438748,0.563438748,104,"tags=6%, list=1%, signal=6%",FOXRED2/CD163/MMP9/MARCHF1/ZDHHC18/CAPN6/ADGRG6/TNFAIP3/CRMP1
kc.like,C7,GSE15215_CD2_POS_VS_NEG_PDC_UP,GSE15215_CD2_POS_VS_NEG_PDC_UP,138,0.951056049,1.500716557,0.008610723,0.563438748,0.563438748,99,"tags=4%, list=1%, signal=4%",PAX3/CD163/VWF/ENTPD1/ZDHHC18/TCF20
kc.like,C7,GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN,GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN,139,0.952049845,1.50037646,0.007343863,0.563438748,0.563438748,154,"tags=5%, list=1%, signal=5%",CD74/CFP/MARCHF1/LAT2/CAMK1/ADAP2/KCNJ2
kc.like,C7,GSE22886_NAIVE_CD8_TCELL_VS_DC_DN,GSE22886_NAIVE_CD8_TCELL_VS_DC_DN,169,0.943904011,1.499754875,0.00868881,0.563438748,0.563438748,38,"tags=2%, list=0%, signal=2%",CD74/CTSS/ENTPD1
kc.like,C7,GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP,GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP,154,0.941341012,1.483433919,0.006992395,0.563438748,0.563438748,31,"tags=1%, list=0%, signal=1%",CD74/MARCHF1
kc.like,C7,NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN,NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN,244,0.929864553,1.45020316,0.006941263,0.563438748,0.563438748,5,"tags=1%, list=0%, signal=1%",PAX3/ASS1
