Cytokine,Collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
CCL2,C7,GSE40493_BCL6_KO_VS_WT_TREG_DN,GSE40493_BCL6_KO_VS_WT_TREG_DN,52,0.932388225,1.893173854,3.98E-05,0.039576956,0.038169901,87,"tags=8%, list=1%, signal=8%",SELP/ITGB6/SIGLEC15/DSCAML1
CCL2,C7,GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN,GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN,138,-0.863271165,-1.877678563,2.13E-05,0.039576956,0.038169901,585,"tags=30%, list=5%, signal=29%",OASL/OAS2/RSAD2/LCP2/ADAR/EIF2AK2/PLXNC1/CNP/PSME2/CMTR1/VRK2/DDX60/TIMELESS/RAD51AP1/MTHFD2/MKI67/TAP1/NLRP3/BST2/HMMR/CD38/MX2/OAS3/KIAA1958/PIK3AP1/PARP9/ADAP2/CXCL10/PSMB9/IFI44/DTX3L/DHX58/ISG15/SIGLEC1/RNF213/IFI35/OAS1/RTP4/HERC6/IFI44L/LGALS9
CCL2,C7,GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_DN,GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_DN,141,-0.851331416,-1.865937983,4.66E-05,0.039576956,0.038169901,585,"tags=25%, list=5%, signal=24%",OASL/OAS2/RSAD2/ADAR/EIF2AK2/PLXNC1/CNP/DNAJC16/PSME2/VRK2/DDX60/TIMELESS/ALDH3A2/TAP1/BST2/MX2/OAS3/KIAA1958/PIK3AP1/PARP9/ADAP2/CXCL10/MARCHF1/SNTB1/IFI44/DTX3L/DHX58/ISG15/SIGLEC1/IFI35/OAS1/RTP4/HERC6/IFI44L/LGALS9
CCL2,C7,GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_DN,GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_DN,124,-0.860194634,-1.862863623,4.18E-05,0.039576956,0.038169901,292,"tags=10%, list=2%, signal=10%",COCH/BCL11A/SWAP70/CD37/CBFA2T3/MARCHF1/MEF2C/IRAG2/SLC37A1/LAT2/CD74/FGR
CCL2,C7,GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN,GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN,143,0.861261118,1.81951914,2.78E-05,0.039576956,0.038169901,175,"tags=6%, list=1%, signal=6%",LAMC2/PROM1/COL6A3/IL12A/TSC22D1/ERRFI1/MST1R/ANKH
CCL2,C6,MEK_UP.V1_UP,MEK_UP.V1_UP,157,0.815479391,1.772783953,0.001045192,0.04912402,0.040432424,147,"tags=4%, list=1%, signal=4%",ALDH3A1/GDF15/S100P/CRLF1/PLAU/EPHA1
CCL2,C2,GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN,GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN,29,0.959136976,1.93736209,2.25E-05,0.042263105,0.040569301,18,"tags=7%, list=0%, signal=7%",PROM1/VNN1
CCL2,C7,GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN,GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN,172,-0.824001221,-1.829634545,6.37E-05,0.044366622,0.042789283,166,"tags=4%, list=1%, signal=4%",RINL/HCFC1/TRAF3IP3/TNFRSF13B/MAP4K1/RIPOR2/FGR
CCL2,C7,GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP,GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP,147,0.853637362,1.800152154,6.96E-05,0.044366622,0.042789283,297,"tags=7%, list=2%, signal=7%",ALDH3A1/LAMC2/S1PR1/SERPINB5/SEMA4B/EFNB2/GFRA3/KRT14/PTGIR/CD44
CCL2,C7,GSE6269_FLU_VS_E_COLI_INF_PBMC_UP,GSE6269_FLU_VS_E_COLI_INF_PBMC_UP,130,-0.845991285,-1.839791596,0.000120099,0.044856326,0.043261576,589,"tags=19%, list=5%, signal=19%",LARP1/TRIM21/OASL/OAS2/RSAD2/ADAR/SZRD1/EIF2AK2/PI4KB/CMTR1/DDX60/TYK2/MX2/OAS3/PIAS1/UBA7/IFI44/ISG15/SIGLEC1/IFI35/POU2F2/OAS1/HERC6/IFI44L/CD74
CCL2,C7,GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN,GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN,146,-0.83497167,-1.833050665,0.000120976,0.044856326,0.043261576,173,"tags=12%, list=1%, signal=12%",OAS3/IGSF6/CDKN1B/CIITA/CLIC2/ENTPD1/CFP/IL1B/DOK2/GMFG/ITGB7/SEMA4A/LGALS9/LAT2/MFNG/ARHGAP45/FGR
CCL2,C7,GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP,GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP,132,-0.842012949,-1.832522181,0.000108198,0.044856326,0.043261576,191,"tags=6%, list=2%, signal=6%",RAC2/CIITA/MARCHF1/SIGLEC1/KCNJ2/FGD3/NAPSA/CD74
CCL2,C7,GSE29618_MONOCYTE_VS_MDC_DN,GSE29618_MONOCYTE_VS_MDC_DN,143,-0.829543996,-1.81945285,0.000140809,0.044856326,0.043261576,209,"tags=7%, list=2%, signal=7%",RPL19/RPL9/PHB2/CIITA/CLIC2/IL2RG/ITGB7/MAP4K1/NUP210/IL16
CCL2,C7,GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP,GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP,137,0.855132497,1.813867164,0.00011652,0.044856326,0.043261576,269,"tags=9%, list=2%, signal=9%",SELP/IQSEC3/S100P/S1PR1/FAIM2/UNC5B/STS/STC1/PTPRZ1/SAR1A/PTGER2/IGSF3/KRT14
CCL2,C7,GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_UP,GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_UP,154,-0.823475766,-1.80543091,0.000100426,0.044856326,0.043261576,78,"tags=7%, list=1%, signal=7%",RPL13A/DENND2D/TYK2/ARID1A/SLC9A9/IRAG2/IL31RA/ABCA7/ATP2A3/NUP210/RIPOR2
CCL2,C7,SCHERER_PBMC_YF_VAX_AGE_18_40YO_4_TO_7DY_UP,SCHERER_PBMC_YF_VAX_AGE_18_40YO_4_TO_7DY_UP,248,-0.77656096,-1.790747905,0.000134155,0.044856326,0.043261576,589,"tags=13%, list=5%, signal=13%",LARP1/TRIM21/OASL/CSDC2/OAS2/APEX2/SNRPG/EIF2AK2/PSME2/VRK2/LSM6/TAP1/CHD5/CDK12/KMT5C/MTREX/MX2/OAS3/HCFC1/PARP9/ITGAM/PSMB9/IFI44/DHX58/ISG15/IL2RG/OAS1/RTP4/HERC6/IFI44L/CD74/FGR
CCL2,C7,GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN,GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN,138,0.842713886,1.7854794,0.000132342,0.044856326,0.043261576,161,"tags=4%, list=1%, signal=4%",ACP5/GDF15/PROM1/B3GALT5/HMOX2/S100A5
CCL2,C2,WINTER_HYPOXIA_DN,WINTER_HYPOXIA_DN,32,-0.94901097,-2.100945863,7.76E-05,0.045643041,0.043813777,75,"tags=16%, list=1%, signal=16%",RESF1/IRAG2/ARHGAP45/RIPOR2/IL16
CCL2,C2,SANA_RESPONSE_TO_IFNG_UP,SANA_RESPONSE_TO_IFNG_UP,40,-0.933460706,-2.062275684,0.000117544,0.045643041,0.043813777,200,"tags=30%, list=2%, signal=30%",BST2/IL18BP/PARP9/CXCL10/DTX3L/CD274/RNF213/IFI35/OAS1/IFI44L/LGALS9/CD74
CCL2,C2,MORI_MATURE_B_LYMPHOCYTE_UP,MORI_MATURE_B_LYMPHOCYTE_UP,66,-0.911438117,-1.983897196,3.70E-05,0.045643041,0.043813777,84,"tags=8%, list=1%, signal=8%",MEF2C/IL2RG/LAT2/RIPOR2/CD74
CCL2,C2,JIANG_MELANOMA_TRM7_CD8,JIANG_MELANOMA_TRM7_CD8,64,-0.901203016,-1.963521731,0.000107307,0.045643041,0.043813777,57,"tags=9%, list=0%, signal=9%",ACAP1/CCR10/SEMA4A/ARHGAP45/IL16/CD74
CCL2,C2,WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP,WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP,15,0.976154149,1.95302085,8.85E-05,0.045643041,0.043813777,5,"tags=13%, list=0%, signal=13%",LAMC2/GDF15
CCL2,C2,WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS,WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS,21,0.965937624,1.950541064,0.000102383,0.045643041,0.043813777,155,"tags=19%, list=1%, signal=19%",ITGB6/COL6A3/ITGA11/COL5A3
CCL2,C2,LEE_DIFFERENTIATING_T_LYMPHOCYTE,LEE_DIFFERENTIATING_T_LYMPHOCYTE,127,-0.846810864,-1.920613604,7.25E-05,0.045643041,0.043813777,114,"tags=11%, list=1%, signal=11%",RAC2/DOCK8/PDE7A/SLA/TRAF3IP3/PSMB9/TAGAP/EPB41/SEMA4D/TMC8/GMFG/MAP4K1/ARHGAP45/NUP210
CCL2,C2,CERVERA_SDHB_TARGETS_1_UP,CERVERA_SDHB_TARGETS_1_UP,86,0.891034762,1.861589236,7.35E-05,0.045643041,0.043813777,6,"tags=2%, list=0%, signal=2%",LAMC2/ITGB6
CCL2,C2,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,100,0.881633555,1.833665887,0.000121327,0.045643041,0.043813777,297,"tags=13%, list=2%, signal=13%",LAMC2/COL6A3/MMP1/TIMP1/LAMB3/MMP13/COL17A1/COL7A1/COL13A1/COL5A3/ADAMTS1/COL25A1/CD44
CCL2,C2,SMID_BREAST_CANCER_NORMAL_LIKE_UP,SMID_BREAST_CANCER_NORMAL_LIKE_UP,285,-0.751017682,-1.812487421,0.000115627,0.045643041,0.043813777,280,"tags=12%, list=2%, signal=12%",LEPR/BCL11A/NLRP3/PIK3R1/SIT1/ACAP1/MEOX1/AOC3/CD38/RAC2/HIVEP2/CD37/FCMR/LPL/CIITA/PTPN22/SLA/TRAF3IP3/CLIC2/MEF2C/IRAG2/IL6R/IL2RG/DOK2/SIGLEC1/GMFG/ITGB7/ATP2A3/ARHGAP4/FAM107A/MAP4K1/ARHGAP45/RIPOR2/CD74
CCL2,C2,GARY_CD5_TARGETS_UP,GARY_CD5_TARGETS_UP,388,-0.722522242,-1.807927036,8.92E-05,0.045643041,0.043813777,179,"tags=4%, list=1%, signal=4%",ARID1A/CD37/PAN2/IDH2/HCFC1R1/MARCHF1/TAGAP/IL2RG/TMC8/POU2F2/MAP4K1/NUP210/CD74/FGR
CCL2,C2,FOROUTAN_TGFB_EMT_UP,FOROUTAN_TGFB_EMT_UP,175,0.83173975,1.795882082,6.11E-05,0.045643041,0.043813777,685,"tags=14%, list=6%, signal=13%",LAMC2/COL6A3/MMP1/CRLF1/STC1/WNT5B/COL7A1/PLAUR/KCNJ15/PXDC1/SMURF2/IL11/SPHK1/TGFBI/ITGA5/JAG1/ARFGAP1/SERPINE2/NT5E/CHRNA9/GFPT2/SCG2/ARHGEF40/ELK3
CCL2,C2,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,17,0.969192261,1.966591103,0.000135544,0.047804754,0.045888854,1,"tags=6%, list=0%, signal=6%",ALDH3A1
CCL2,C2,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,48,0.921422839,1.888787091,0.000144049,0.047815958,0.045899609,155,"tags=15%, list=1%, signal=14%",LAMC2/COL6A3/LAMB3/MMP13/COL17A1/COL7A1/COL5A3
CCL2,C2,PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2,PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2,66,0.897189062,1.846445273,0.000159809,0.049844476,0.047846829,393,"tags=20%, list=3%, signal=19%",ITGB6/MMP1/S100A2/HOMER3/STC1/EPHA1/COL13A1/PLAUR/RGS2/IL11/CD44/B3GNT5/ITGA5
CCL2,C2,VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP,VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP,118,0.865232078,1.800656516,0.000167827,0.049844476,0.047846829,195,"tags=14%, list=2%, signal=14%",PROM1/MMP1/S1PR1/IL12A/HGF/TIMP1/FGF1/IL6/EFNB2/CXCL12/PLAU/TNFAIP2/EFNB1/EPHA1/WNT5B/PLAUR/ATG9B
CCL2,C2,RODWELL_AGING_KIDNEY_NO_BLOOD_UP,RODWELL_AGING_KIDNEY_NO_BLOOD_UP,168,0.829304594,1.783376457,0.000181377,0.051175599,0.049124603,586,"tags=16%, list=5%, signal=16%",ITGB6/PROM1/COL6A3/HGF/TIMP1/SCN5A/SPON1/MICALL2/HOMER3/STS/ZMAT3/VASH2/CXCL14/DLGAP1/PLOD3/RPN1/TPBG/MRC1/COL15A1/UBE2Z/ACER3/SLC1A3/USP31/ANTXR2/SERPINE2/CRELD2/ADRA2A
CCL2,C6,GCNP_SHH_UP_LATE.V1_DN,GCNP_SHH_UP_LATE.V1_DN,136,0.818140525,1.758242111,0.001601937,0.060232819,0.049575725,101,"tags=3%, list=1%, signal=3%",LAMC2/VNN1/S1PR1/CDCP1
CCL2,C6,IL15_UP.V1_DN,IL15_UP.V1_DN,103,0.83917201,1.804815647,0.001977912,0.061974581,0.051009314,105,"tags=6%, list=1%, signal=6%",SELP/PROM1/SIGLEC15/CUX2/SYT1/TNFAIP2
CCL2,Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,137,0.789920725,1.689803351,0.005526188,0.055261878,0.052353359,327,"tags=6%, list=3%, signal=6%",ALDH3A1/VNN1/SMOX/GCKR/CYP2S1/NPC1/RBP4/DCXR
CCL2,C2,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,231,0.785301642,1.757607262,0.00020349,0.054680608,0.052489141,297,"tags=8%, list=2%, signal=8%",LAMC2/ITGB6/COL6A3/MMP1/ITGA11/TIMP1/LAMB3/MMP13/COL17A1/COL7A1/COL13A1/COL5A3/PLOD3/COMP/ADAMTS1/SDC4/COL25A1/CD44
CCL2,C7,SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_UP,SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_UP,200,-0.793549708,-1.802770547,0.000184856,0.055424094,0.053453635,587,"tags=16%, list=5%, signal=15%",PSME1/RIPK2/LYN/TRIM21/GSDMD/TRIM34/OAS2/RSAD2/CD163/CYBB/PSME2/VRK2/MTHFD2/TAP1/TLR1/NLRP3/MX2/ARNT/IGSF6/ADAP2/CXCL10/PSMB9/IFI44/DTX3L/SLC9A9/ISG15/IFI35/OAS1/IFI44L/LGALS9/CD74
CCL2,C2,REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,10,0.983048851,1.904891434,0.000222713,0.057126002,0.054836529,9,"tags=10%, list=0%, signal=10%",B3GALT5
CCL2,C7,GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP,GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP,139,-0.831473159,-1.808784515,0.000209469,0.059314776,0.057205994,611,"tags=24%, list=5%, signal=24%",MOV10/TRIM21/OASL/OAS2/RSAD2/EIF2AK2/CNP/CMTR1/SP140/E2F8/DDX60/FAM234B/TAP1/PCGF5/BST2/CD38/MX2/OAS3/PARP9/CXCL10/UBA7/TAPBPL/PSMB9/IFI44/DTX3L/DHX58/ISG15/SIGLEC1/IFI35/OAS1/ITGB7/RTP4/HERC6/IFI44L
CCL2,C6,BMI1_DN_MEL18_DN.V1_UP,BMI1_DN_MEL18_DN.V1_UP,113,0.819248272,1.77206454,0.002686525,0.072152384,0.059386341,415,"tags=14%, list=3%, signal=14%",ITGB6/VNN1/LAMB3/TCIM/WNT5B/COL7A1/COL13A1/PLAUR/LIF/HAS2/ABLIM3/ITGA5/PIEZO1/HBEGF/FOSL1/JAG1
CCL2,C7,GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN,GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN,138,-0.837835362,-1.822353812,0.000238814,0.064065069,0.061787403,611,"tags=24%, list=5%, signal=23%",MOV10/TRIM21/OASL/STX17/OAS2/RSAD2/ADAR/EIF2AK2/CNP/CMTR1/DDX60/UNC93B1/TAP1/MX2/OAS3/PARP9/CXCL10/UBA7/AGAP2/IFI44/DTX3L/DHX58/ISG15/TAGAP/DAPP1/CD274/SEMA4D/SIGLEC1/RNF213/OAS1/RTP4/HERC6/IFI44L
CCL2,C7,GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP,GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP,116,0.857444139,1.783306309,0.000284674,0.064524787,0.062230776,130,"tags=5%, list=1%, signal=5%",ALDH3A1/COL6A3/MYH15/S100P/AP1M2/CXCL14
CCL2,C7,GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN,GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN,154,-0.811931945,-1.780121638,0.000263948,0.064524787,0.062230776,145,"tags=7%, list=1%, signal=7%",CDKN1B/SLC12A6/DOCK8/PTPN22/IFI44/DHX58/TAGAP/IL31RA/RTP4/NUP210/RIPOR2
CCL2,C7,GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN,GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN,150,-0.813130904,-1.771986305,0.000285106,0.064524787,0.062230776,587,"tags=21%, list=5%, signal=21%",TRIM21/GSDMD/OASL/OAS2/RSAD2/ADAR/EIF2AK2/CNP/PSME2/CMTR1/VRK2/DDX60/TAP1/USP25/NDUFA9/PARP4/BST2/MX2/OAS3/CXCL10/UBA7/PSMB9/MEF2C/IFI44/DHX58/ISG15/IFI35/OAS1/RTP4/HERC6/IFI44L/LGALS9
CCL2,C7,HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP,HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP,273,-0.743862535,-1.749791588,0.000291165,0.064524787,0.062230776,680,"tags=15%, list=6%, signal=15%",PSME1/FAM241A/RIPK2/CGAS/MOV10/TRIM21/GSDMD/OASL/STX17/OAS2/RSAD2/EIF2AK2/PSME2/CMTR1/VRK2/SP140/DDX60/MTHFD2/TAP1/NDUFA9/DDX51/PCGF5/BST2/OAS3/PAN2/PIK3AP1/PARP9/RFX5/CIITA/PSMB9/IFI44/DTX3L/DHX58/ISG15/CD274/RNF213/IFI35/OAS1/RTP4/HERC6/IFI44L/CD74
CCL2,C2,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,17,0.966272784,1.960667183,0.000264234,0.064829234,0.062231033,80,"tags=18%, list=1%, signal=18%",MMP1/TIMP1/MMP13
CCL2,C6,KRAS.KIDNEY_UP.V1_UP,KRAS.KIDNEY_UP.V1_UP,98,0.836955347,1.807074974,0.003258556,0.076576077,0.063027342,148,"tags=4%, list=1%, signal=4%",NMNAT2/SIGLEC15/SYT1/WIF1
CCL2,C6,IL2_UP.V1_UP,IL2_UP.V1_UP,137,0.805472498,1.725715771,0.004029927,0.078122887,0.064300473,329,"tags=9%, list=3%, signal=9%",EVX1/CNKSR2/F2RL2/HTR4/CXCL12/CDCP1/EGR1/SH2D4A/TPBG/URB2/LIF/SPHK1
CCL2,C6,ESC_V6.5_UP_LATE.V1_UP,ESC_V6.5_UP_LATE.V1_UP,143,0.792144796,1.694114468,0.00457102,0.078122887,0.064300473,327,"tags=6%, list=3%, signal=6%",EVX1/ARHGEF16/UNC5B/SLC39A8/NDRG1/RHOU/RBP4/DCXR
CCL2,C6,MEK_UP.V1_DN,MEK_UP.V1_DN,153,-0.757083288,-1.659659908,0.004379198,0.078122887,0.064300473,634,"tags=12%, list=5%, signal=12%",GALC/OASL/NMRK1/OAS2/RAB29/SYCP2/MTIF2/DDX60/TAP1/BST2/HSPA4L/OAS3/IFI44/ISG15/IFI35/OAS1/ASS1/HERC6/IFI44L
CCL2,C6,PRC2_SUZ12_UP.V1_DN,PRC2_SUZ12_UP.V1_DN,111,0.819027193,1.779511561,0.005456074,0.078903225,0.064942744,152,"tags=6%, list=1%, signal=6%",ALDH3A1/ACP5/ARHGEF16/AP1M2/HYAL1/CACNA2D2/DLGAP1
CCL2,C6,EGFR_UP.V1_UP,EGFR_UP.V1_UP,157,0.781731016,1.69941781,0.005219502,0.078903225,0.064942744,312,"tags=5%, list=3%, signal=5%",ITGB6/MMP1/S100P/CCL22/TCIM/PDE4B/LIF/IFIT3
CCL2,C2,MATTIOLI_MGUS_VS_PCL,MATTIOLI_MGUS_VS_PCL,80,-0.871782835,-1.917927626,0.000331922,0.06938897,0.066608027,122,"tags=6%, list=1%, signal=6%",RAN/MCM4/MAP4K1/NUP210/CD74
CCL2,C2,ROY_WOUND_BLOOD_VESSEL_UP,ROY_WOUND_BLOOD_VESSEL_UP,45,0.922602002,1.917765184,0.000336583,0.06938897,0.066608027,170,"tags=16%, list=1%, signal=15%",MMP1/TIMP1/HYAL1/PLAU/STC1/COL5A3/MCTP1
CCL2,C2,SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER,SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER,32,0.944172172,1.89972265,0.000344301,0.06938897,0.066608027,116,"tags=9%, list=1%, signal=9%",GDF15/MMP1/STC1
CCL2,C2,SEAVEY_EPITHELIOID_HEMANGIOENDOTHELIOMA,SEAVEY_EPITHELIOID_HEMANGIOENDOTHELIOMA,66,0.889190138,1.829983218,0.000321197,0.06938897,0.066608027,210,"tags=6%, list=2%, signal=6%",SELP/GDF15/CDC42EP5/ABCA4
CCL2,C2,MULLIGHAN_MLL_SIGNATURE_1_UP,MULLIGHAN_MLL_SIGNATURE_1_UP,295,-0.734480332,-1.775079255,0.00032464,0.06938897,0.066608027,356,"tags=8%, list=3%, signal=8%",SLC16A3/ALDH3A2/C1RL/PTAFR/DENND2D/CXCR4/NLRP3/RAC2/M6PR/PTPN22/SLA/SNTB1/TRAF3IP3/RASSF2/IRAG2/IL6R/ABCA7/ITGB7/MYO1F/NXT2/PYCARD/LAT2/ARHGAP45/NUP210
